--- Parsing VGM from 5.00s to 15.00s ---
Sample range: 220500 to 661500

Time (s)     Samples      Command             
12.5400      553014       YM2151: reg 0x75, val 0x04
12.5400      553014       YM2151: reg 0x2E, val 0x4E
12.5400      553014       YM2151: reg 0x36, val 0xEC
12.5400      553014       YM2151: reg 0x76, val 0x04
12.5400      553014       YM2151: reg 0x0F, val 0x96
12.5400      553014       YM2151: reg 0x27, val 0xFC
12.5400      553014       YM2151: reg 0x7F, val 0x25
12.5400      553014       YM2151: reg 0x74, val 0x08
12.5400      553014       YM2151: reg 0x2C, val 0x52
12.5400      553014       YM2151: reg 0x34, val 0xE4
12.5400      553014       YM2151: reg 0x0F, val 0x96
12.5400      553014       YM2151: reg 0x27, val 0xFC
12.5400      553014       YM2151: reg 0x7F, val 0x25
12.5400      553014       YM2151: reg 0x75, val 0x08
12.5400      553014       YM2151: reg 0x2D, val 0x28
12.5400      553014       YM2151: reg 0x35, val 0x34
12.5400      553014       YM2151: reg 0x0F, val 0x96
12.5400      553014       YM2151: reg 0x27, val 0xFC
12.5400      553014       YM2151: reg 0x7F, val 0x40
12.5400      553014       WAIT: 882 samples (1/50s)
12.5600      553896       YM2151: reg 0x2C, val 0x48
12.5600      553896       YM2151: reg 0x34, val 0xD0
12.5600      553896       YM2151: reg 0x74, val 0x08
12.5600      553896       YM2151: reg 0x2D, val 0x2A
12.5600      553896       YM2151: reg 0x35, val 0x98
12.5600      553896       YM2151: reg 0x75, val 0x08
12.5600      553896       YM2151: reg 0x2D, val 0x25
12.5600      553896       YM2151: reg 0x35, val 0x18
12.5600      553896       YM2151: reg 0x75, val 0x08
12.5600      553896       YM2151: reg 0x0F, val 0x97
12.5600      553896       YM2151: reg 0x27, val 0xFC
12.5600      553896       YM2151: reg 0x7F, val 0x40
12.5600      553896       YM2151: reg 0x74, val 0x14
12.5600      553896       YM2151: reg 0x2C, val 0x48
12.5600      553896       YM2151: reg 0x34, val 0xD0
12.5600      553896       YM2151: reg 0x0F, val 0x97
12.5600      553896       YM2151: reg 0x27, val 0xFC
12.5600      553896       YM2151: reg 0x7F, val 0x40
12.5600      553896       YM2151: reg 0x75, val 0x0C
12.5600      553896       YM2151: reg 0x2D, val 0x25
12.5600      553896       YM2151: reg 0x35, val 0x18
12.5600      553896       YM2151: reg 0x0F, val 0x97
12.5600      553896       YM2151: reg 0x27, val 0xFC
12.5600      553896       YM2151: reg 0x7F, val 0x52
12.5600      553896       YM2151: reg 0x76, val 0x18
12.5600      553896       YM2151: reg 0x2E, val 0x4E
12.5600      553896       YM2151: reg 0x36, val 0xEC
12.5600      553896       YM2151: reg 0x0F, val 0x97
12.5600      553896       YM2151: reg 0x27, val 0xFC
12.5600      553896       YM2151: reg 0x7F, val 0x52
12.5600      553896       WAIT: 882 samples (1/50s)
12.5800      554778       YM2151: reg 0x2D, val 0x22
12.5800      554778       YM2151: reg 0x35, val 0x38
12.5800      554778       YM2151: reg 0x75, val 0x0C
12.5800      554778       YM2151: reg 0x2E, val 0x52
12.5800      554778       YM2151: reg 0x36, val 0xE4
12.5800      554778       YM2151: reg 0x76, val 0x18
12.5800      554778       YM2151: reg 0x0F, val 0x98
12.5800      554778       YM2151: reg 0x27, val 0xFC
12.5800      554778       YM2151: reg 0x7F, val 0x52
12.5800      554778       YM2151: reg 0x74, val 0x18
12.5800      554778       YM2151: reg 0x2C, val 0x48
12.5800      554778       YM2151: reg 0x34, val 0xD0
12.5800      554778       YM2151: reg 0x0F, val 0x98
12.5800      554778       YM2151: reg 0x27, val 0xFC
12.5800      554778       YM2151: reg 0x7F, val 0x52
12.5800      554778       YM2151: reg 0x75, val 0x10
12.5800      554778       YM2151: reg 0x2D, val 0x22
12.5800      554778       YM2151: reg 0x35, val 0x38
12.5800      554778       YM2151: reg 0x0F, val 0x98
12.5800      554778       YM2151: reg 0x27, val 0xFC
12.5800      554778       YM2151: reg 0x7F, val 0x60
12.5800      554778       WAIT: 882 samples (1/50s)
12.6000      555660       YM2151: reg 0x2D, val 0x38
12.6000      555660       YM2151: reg 0x35, val 0xC8
12.6000      555660       YM2151: reg 0x75, val 0x10
12.6000      555660       YM2151: reg 0x2E, val 0x58
12.6000      555660       YM2151: reg 0x36, val 0xE4
12.6000      555660       YM2151: reg 0x76, val 0x18
12.6000      555660       YM2151: reg 0x0F, val 0x99
12.6000      555660       YM2151: reg 0x27, val 0xFC
12.6000      555660       YM2151: reg 0x7F, val 0x60
12.6000      555660       YM2151: reg 0x74, val 0x18
12.6000      555660       YM2151: reg 0x75, val 0x7F
12.6000      555660       YM2151: reg 0x76, val 0x18
12.6000      555660       YM2151: reg 0x0F, val 0x99
12.6000      555660       YM2151: reg 0x27, val 0xFC
12.6000      555660       YM2151: reg 0x7F, val 0x60
12.6000      555660       YM2151: reg 0x75, val 0x7F
12.6000      555660       YM2151: reg 0x2D, val 0x38
12.6000      555660       YM2151: reg 0x35, val 0xC8
12.6000      555660       YM2151: reg 0x0F, val 0x99
12.6000      555660       YM2151: reg 0x27, val 0xFC
12.6000      555660       YM2151: reg 0x7F, val 0x69
12.6000      555660       WAIT: 882 samples (1/50s)
12.6200      556542       YM2151: reg 0x2E, val 0x4E
12.6200      556542       YM2151: reg 0x36, val 0xEC
12.6200      556542       YM2151: reg 0x76, val 0x18
12.6200      556542       YM2151: reg 0x0F, val 0x9A
12.6200      556542       YM2151: reg 0x27, val 0xFC
12.6200      556542       YM2151: reg 0x7F, val 0x69
12.6200      556542       YM2151: reg 0x75, val 0x7F
12.6200      556542       YM2151: reg 0x2D, val 0x38
12.6200      556542       YM2151: reg 0x35, val 0xC8
12.6200      556542       YM2151: reg 0x0F, val 0x9A
12.6200      556542       YM2151: reg 0x27, val 0xFC
12.6200      556542       YM2151: reg 0x7F, val 0x74
12.6200      556542       WAIT: 882 samples (1/50s)
12.6400      557424       YM2151: reg 0x2C, val 0x55
12.6400      557424       YM2151: reg 0x34, val 0xF8
12.6400      557424       YM2151: reg 0x74, val 0x18
12.6400      557424       YM2151: reg 0x2D, val 0x3E
12.6400      557424       YM2151: reg 0x35, val 0xE0
12.6400      557424       YM2151: reg 0x75, val 0x7F
12.6400      557424       YM2151: reg 0x0F, val 0x9F
12.6400      557424       YM2151: reg 0x27, val 0xFC
12.6400      557424       YM2151: reg 0x7F, val 0x74
12.6400      557424       YM2151: reg 0x74, val 0x00
12.6400      557424       YM2151: reg 0x2C, val 0x55
12.6400      557424       YM2151: reg 0x34, val 0xF8
12.6400      557424       YM2151: reg 0x0F, val 0x9F
12.6400      557424       YM2151: reg 0x27, val 0xFC
12.6400      557424       YM2151: reg 0x7F, val 0x74
12.6400      557424       YM2151: reg 0x75, val 0x7F
12.6400      557424       YM2151: reg 0x2D, val 0x3E
12.6400      557424       YM2151: reg 0x35, val 0xE0
12.6400      557424       YM2151: reg 0x0F, val 0x9F
12.6400      557424       YM2151: reg 0x27, val 0xFC
12.6400      557424       YM2151: reg 0x7F, val 0x52
12.6400      557424       YM2151: reg 0x76, val 0x04
12.6400      557424       YM2151: reg 0x2E, val 0x4E
12.6400      557424       YM2151: reg 0x36, val 0xEC
12.6400      557424       YM2151: reg 0x0F, val 0x9F
12.6400      557424       YM2151: reg 0x27, val 0xFC
12.6400      557424       YM2151: reg 0x7F, val 0x52
12.6400      557424       YM2151: reg 0x2C, val 0x55
12.6400      557424       YM2151: reg 0x34, val 0xF8
12.6400      557424       YM2151: reg 0x2D, val 0x3E
12.6400      557424       YM2151: reg 0x35, val 0xE0
12.6400      557424       YM2151: reg 0x2E, val 0x4E
12.6400      557424       YM2151: reg 0x36, val 0xEC
12.6400      557424       WAIT: 882 samples (1/50s)
12.6600      558306       YM2151: reg 0x2E, val 0x52
12.6600      558306       YM2151: reg 0x36, val 0xE4
12.6600      558306       YM2151: reg 0x76, val 0x04
12.6600      558306       YM2151: reg 0x74, val 0x00
12.6600      558306       YM2151: reg 0x75, val 0x7F
12.6600      558306       YM2151: reg 0x76, val 0x04
12.6600      558306       YM2151: reg 0x0F, val 0x9F
12.6600      558306       YM2151: reg 0x27, val 0xFC
12.6600      558306       YM2151: reg 0x7F, val 0x7F
12.6600      558306       YM2151: reg 0x74, val 0x04
12.6600      558306       YM2151: reg 0x2C, val 0x55
12.6600      558306       YM2151: reg 0x34, val 0xF8
12.6600      558306       YM2151: reg 0x0F, val 0x9F
12.6600      558306       YM2151: reg 0x27, val 0xFC
12.6600      558306       YM2151: reg 0x7F, val 0x7F
12.6600      558306       YM2151: reg 0x08, val 0x7D
12.6600      558306       YM2151: reg 0x75, val 0x00
12.6600      558306       YM2151: reg 0x2D, val 0x0E
12.6600      558306       YM2151: reg 0x35, val 0xBC
12.6600      558306       YM2151: reg 0x0F, val 0x9F
12.6600      558306       YM2151: reg 0x27, val 0xFC
12.6600      558306       YM2151: reg 0x7F, val 0x7F
12.6600      558306       WAIT: 882 samples (1/50s)
12.6800      559188       YM2151: reg 0x2E, val 0x58
12.6800      559188       YM2151: reg 0x36, val 0xE4
12.6800      559188       YM2151: reg 0x76, val 0x04
12.6800      559188       WAIT: 882 samples (1/50s)
12.7000      560070       YM2151: reg 0x2E, val 0x4E
12.7000      560070       YM2151: reg 0x36, val 0xEC
12.7000      560070       YM2151: reg 0x76, val 0x04
12.7000      560070       YM2151: reg 0x74, val 0x08
12.7000      560070       YM2151: reg 0x2C, val 0x55
12.7000      560070       YM2151: reg 0x34, val 0xF8
12.7000      560070       YM2151: reg 0x0F, val 0x9F
12.7000      560070       YM2151: reg 0x27, val 0xFC
12.7000      560070       YM2151: reg 0x7F, val 0x7F
12.7000      560070       WAIT: 882 samples (1/50s)
12.7200      560952       YM2151: reg 0x2C, val 0x52
12.7200      560952       YM2151: reg 0x34, val 0xE4
12.7200      560952       YM2151: reg 0x74, val 0x08
12.7200      560952       YM2151: reg 0x74, val 0x14
12.7200      560952       YM2151: reg 0x2C, val 0x52
12.7200      560952       YM2151: reg 0x34, val 0xE4
12.7200      560952       YM2151: reg 0x0F, val 0x9F
12.7200      560952       YM2151: reg 0x27, val 0xFC
12.7200      560952       YM2151: reg 0x7F, val 0x7F
12.7200      560952       WAIT: 882 samples (1/50s)
12.7400      561834       YM2151: reg 0x2E, val 0x52
12.7400      561834       YM2151: reg 0x36, val 0xE4
12.7400      561834       YM2151: reg 0x76, val 0x04
12.7400      561834       YM2151: reg 0x74, val 0x18
12.7400      561834       YM2151: reg 0x2C, val 0x52
12.7400      561834       YM2151: reg 0x34, val 0xE4
12.7400      561834       YM2151: reg 0x0F, val 0x9F
12.7400      561834       YM2151: reg 0x27, val 0xFC
12.7400      561834       YM2151: reg 0x7F, val 0x7F
12.7400      561834       WAIT: 882 samples (1/50s)
12.7600      562716       YM2151: reg 0x2E, val 0x58
12.7600      562716       YM2151: reg 0x36, val 0xE4
12.7600      562716       YM2151: reg 0x76, val 0x04
12.7600      562716       WAIT: 882 samples (1/50s)
12.7800      563598       YM2151: reg 0x2E, val 0x4E
12.7800      563598       YM2151: reg 0x36, val 0xEC
12.7800      563598       YM2151: reg 0x76, val 0x04
12.7800      563598       WAIT: 882 samples (1/50s)
12.8000      564480       YM2151: reg 0x2C, val 0x58
12.8000      564480       YM2151: reg 0x34, val 0xE4
12.8000      564480       YM2151: reg 0x74, val 0x18
12.8000      564480       YM2151: reg 0x2D, val 0x0E
12.8000      564480       YM2151: reg 0x35, val 0xBC
12.8000      564480       YM2151: reg 0x75, val 0x00
12.8000      564480       YM2151: reg 0x2D, val 0x0E
12.8000      564480       YM2151: reg 0x35, val 0xBC
12.8000      564480       YM2151: reg 0x75, val 0x00
12.8000      564480       YM2151: reg 0x2E, val 0x52
12.8000      564480       YM2151: reg 0x36, val 0xE4
12.8000      564480       YM2151: reg 0x76, val 0x04
12.8000      564480       YM2151: reg 0x74, val 0x18
12.8000      564480       YM2151: reg 0x75, val 0x00
12.8000      564480       YM2151: reg 0x76, val 0x04
12.8000      564480       YM2151: reg 0x0F, val 0x9F
12.8000      564480       YM2151: reg 0x27, val 0xFC
12.8000      564480       YM2151: reg 0x7F, val 0x00
12.8000      564480       YM2151: reg 0x74, val 0x00
12.8000      564480       YM2151: reg 0x2C, val 0x58
12.8000      564480       YM2151: reg 0x34, val 0xE4
12.8000      564480       YM2151: reg 0x0F, val 0x9F
12.8000      564480       YM2151: reg 0x27, val 0xFC
12.8000      564480       YM2151: reg 0x7F, val 0x00
12.8000      564480       YM2151: reg 0x08, val 0x05
12.8000      564480       YM2151: reg 0x75, val 0x7F
12.8000      564480       YM2151: reg 0x2D, val 0x2E
12.8000      564480       YM2151: reg 0x35, val 0xE0
12.8000      564480       YM2151: reg 0x0F, val 0x9F
12.8000      564480       YM2151: reg 0x27, val 0xFC
12.8000      564480       YM2151: reg 0x7F, val 0x52
12.8000      564480       YM2151: reg 0x2C, val 0x58
12.8000      564480       YM2151: reg 0x34, val 0xE4
12.8000      564480       YM2151: reg 0x2D, val 0x2E
12.8000      564480       YM2151: reg 0x35, val 0xE0
12.8000      564480       YM2151: reg 0x2E, val 0x52
12.8000      564480       YM2151: reg 0x36, val 0xE4
12.8000      564480       WAIT: 882 samples (1/50s)
12.8200      565362       YM2151: reg 0x2E, val 0x58
12.8200      565362       YM2151: reg 0x36, val 0xE4
12.8200      565362       YM2151: reg 0x76, val 0x04
12.8200      565362       YM2151: reg 0x74, val 0x00
12.8200      565362       YM2151: reg 0x75, val 0x7F
12.8200      565362       YM2151: reg 0x76, val 0x04
12.8200      565362       YM2151: reg 0x0F, val 0x9F
12.8200      565362       YM2151: reg 0x27, val 0xFC
12.8200      565362       YM2151: reg 0x7F, val 0x7F
12.8200      565362       YM2151: reg 0x74, val 0x04
12.8200      565362       YM2151: reg 0x2C, val 0x58
12.8200      565362       YM2151: reg 0x34, val 0xE4
12.8200      565362       YM2151: reg 0x0F, val 0x9F
12.8200      565362       YM2151: reg 0x27, val 0xFC
12.8200      565362       YM2151: reg 0x7F, val 0x7F
12.8200      565362       YM2151: reg 0x08, val 0x7D
12.8200      565362       YM2151: reg 0x75, val 0x00
12.8200      565362       YM2151: reg 0x2D, val 0x0E
12.8200      565362       YM2151: reg 0x35, val 0xBC
12.8200      565362       YM2151: reg 0x0F, val 0x9F
12.8200      565362       YM2151: reg 0x27, val 0xFC
12.8200      565362       YM2151: reg 0x7F, val 0x7F
12.8200      565362       YM2151: reg 0x2C, val 0x58
12.8200      565362       YM2151: reg 0x34, val 0xE4
12.8200      565362       YM2151: reg 0x2D, val 0x00
12.8200      565362       YM2151: reg 0x35, val 0x00
12.8200      565362       YM2151: reg 0x2E, val 0x58
12.8200      565362       YM2151: reg 0x36, val 0xE4
12.8200      565362       WAIT: 882 samples (1/50s)
12.8400      566244       YM2151: reg 0x2E, val 0x5C
12.8400      566244       YM2151: reg 0x36, val 0xE8
12.8400      566244       YM2151: reg 0x76, val 0x04
12.8400      566244       WAIT: 882 samples (1/50s)
12.8600      567126       YM2151: reg 0x2E, val 0x52
12.8600      567126       YM2151: reg 0x36, val 0xE4
12.8600      567126       YM2151: reg 0x76, val 0x04
12.8600      567126       YM2151: reg 0x74, val 0x08
12.8600      567126       YM2151: reg 0x2C, val 0x58
12.8600      567126       YM2151: reg 0x34, val 0xE4
12.8600      567126       YM2151: reg 0x0F, val 0x9F
12.8600      567126       YM2151: reg 0x27, val 0xFC
12.8600      567126       YM2151: reg 0x7F, val 0x7F
12.8600      567126       WAIT: 882 samples (1/50s)
12.8800      568008       YM2151: reg 0x2C, val 0x55
12.8800      568008       YM2151: reg 0x34, val 0xF8
12.8800      568008       YM2151: reg 0x74, val 0x08
12.8800      568008       YM2151: reg 0x74, val 0x14
12.8800      568008       YM2151: reg 0x2C, val 0x55
12.8800      568008       YM2151: reg 0x34, val 0xF8
12.8800      568008       YM2151: reg 0x0F, val 0x9F
12.8800      568008       YM2151: reg 0x27, val 0xFC
12.8800      568008       YM2151: reg 0x7F, val 0x7F
12.8800      568008       YM2151: reg 0x76, val 0x18
12.8800      568008       YM2151: reg 0x2E, val 0x52
12.8800      568008       YM2151: reg 0x36, val 0xE4
12.8800      568008       YM2151: reg 0x0F, val 0x9F
12.8800      568008       YM2151: reg 0x27, val 0xFC
12.8800      568008       YM2151: reg 0x7F, val 0x7F
12.8800      568008       WAIT: 882 samples (1/50s)
12.9000      568890       YM2151: reg 0x2E, val 0x58
12.9000      568890       YM2151: reg 0x36, val 0xE4
12.9000      568890       YM2151: reg 0x76, val 0x18
12.9000      568890       YM2151: reg 0x74, val 0x18
12.9000      568890       YM2151: reg 0x2C, val 0x55
12.9000      568890       YM2151: reg 0x34, val 0xF8
12.9000      568890       YM2151: reg 0x0F, val 0x9F
12.9000      568890       YM2151: reg 0x27, val 0xFC
12.9000      568890       YM2151: reg 0x7F, val 0x7F
12.9000      568890       WAIT: 882 samples (1/50s)
12.9200      569772       YM2151: reg 0x2E, val 0x5C
12.9200      569772       YM2151: reg 0x36, val 0xE8
12.9200      569772       YM2151: reg 0x76, val 0x18
12.9200      569772       WAIT: 882 samples (1/50s)
12.9400      570654       YM2151: reg 0x2E, val 0x52
12.9400      570654       YM2151: reg 0x36, val 0xE4
12.9400      570654       YM2151: reg 0x76, val 0x18
12.9400      570654       WAIT: 882 samples (1/50s)
12.9600      571536       YM2151: reg 0x2C, val 0x48
12.9600      571536       YM2151: reg 0x34, val 0xD0
12.9600      571536       YM2151: reg 0x74, val 0x18
12.9600      571536       YM2151: reg 0x2D, val 0x00
12.9600      571536       YM2151: reg 0x35, val 0x00
12.9600      571536       YM2151: reg 0x75, val 0x00
12.9600      571536       YM2151: reg 0x74, val 0x18
12.9600      571536       YM2151: reg 0x75, val 0x00
12.9600      571536       YM2151: reg 0x76, val 0x18
12.9600      571536       YM2151: reg 0x0F, val 0x9F
12.9600      571536       YM2151: reg 0x27, val 0xFC
12.9600      571536       YM2151: reg 0x7F, val 0x00
12.9600      571536       YM2151: reg 0x74, val 0x00
12.9600      571536       YM2151: reg 0x2C, val 0x48
12.9600      571536       YM2151: reg 0x34, val 0xD0
12.9600      571536       YM2151: reg 0x0F, val 0x9F
12.9600      571536       YM2151: reg 0x27, val 0xFC
12.9600      571536       YM2151: reg 0x7F, val 0x00
12.9600      571536       YM2151: reg 0x08, val 0x05
12.9600      571536       YM2151: reg 0x75, val 0x7F
12.9600      571536       YM2151: reg 0x2D, val 0x32
12.9600      571536       YM2151: reg 0x35, val 0xE4
12.9600      571536       YM2151: reg 0x0F, val 0x9F
12.9600      571536       YM2151: reg 0x27, val 0xFC
12.9600      571536       YM2151: reg 0x7F, val 0x52
12.9600      571536       YM2151: reg 0x76, val 0x04
12.9600      571536       YM2151: reg 0x2E, val 0x52
12.9600      571536       YM2151: reg 0x36, val 0xE4
12.9600      571536       YM2151: reg 0x0F, val 0x9F
12.9600      571536       YM2151: reg 0x27, val 0xFC
12.9600      571536       YM2151: reg 0x7F, val 0x52
12.9600      571536       YM2151: reg 0x2C, val 0x48
12.9600      571536       YM2151: reg 0x34, val 0xD0
12.9600      571536       YM2151: reg 0x2D, val 0x32
12.9600      571536       YM2151: reg 0x35, val 0xE4
12.9600      571536       YM2151: reg 0x2E, val 0x52
12.9600      571536       YM2151: reg 0x36, val 0xE4
12.9600      571536       WAIT: 882 samples (1/50s)
12.9800      572418       YM2151: reg 0x2E, val 0x58
12.9800      572418       YM2151: reg 0x36, val 0xE4
12.9800      572418       YM2151: reg 0x76, val 0x04
12.9800      572418       YM2151: reg 0x74, val 0x00
12.9800      572418       YM2151: reg 0x75, val 0x7F
12.9800      572418       YM2151: reg 0x76, val 0x04
12.9800      572418       YM2151: reg 0x0F, val 0x9F
12.9800      572418       YM2151: reg 0x27, val 0xFC
12.9800      572418       YM2151: reg 0x7F, val 0x7F
12.9800      572418       YM2151: reg 0x74, val 0x04
12.9800      572418       YM2151: reg 0x2C, val 0x48
12.9800      572418       YM2151: reg 0x34, val 0xD0
12.9800      572418       YM2151: reg 0x0F, val 0x9F
12.9800      572418       YM2151: reg 0x27, val 0xFC
12.9800      572418       YM2151: reg 0x7F, val 0x7F
12.9800      572418       YM2151: reg 0x08, val 0x7D
12.9800      572418       YM2151: reg 0x75, val 0x00
12.9800      572418       YM2151: reg 0x2D, val 0x0E
12.9800      572418       YM2151: reg 0x35, val 0xEC
12.9800      572418       YM2151: reg 0x0F, val 0x9F
12.9800      572418       YM2151: reg 0x27, val 0xFC
12.9800      572418       YM2151: reg 0x7F, val 0x7F
12.9800      572418       YM2151: reg 0x2C, val 0x48
12.9800      572418       YM2151: reg 0x34, val 0xD0
12.9800      572418       YM2151: reg 0x2D, val 0x12
12.9800      572418       YM2151: reg 0x35, val 0xE4
12.9800      572418       YM2151: reg 0x2E, val 0x58
12.9800      572418       YM2151: reg 0x36, val 0xE4
12.9800      572418       WAIT: 882 samples (1/50s)
13.0000      573300       YM2151: reg 0x2E, val 0x5C
13.0000      573300       YM2151: reg 0x36, val 0xE8
13.0000      573300       YM2151: reg 0x76, val 0x04
13.0000      573300       WAIT: 882 samples (1/50s)
13.0200      574182       YM2151: reg 0x2E, val 0x52
13.0200      574182       YM2151: reg 0x36, val 0xE4
13.0200      574182       YM2151: reg 0x76, val 0x04
13.0200      574182       YM2151: reg 0x74, val 0x08
13.0200      574182       YM2151: reg 0x2C, val 0x48
13.0200      574182       YM2151: reg 0x34, val 0xD0
13.0200      574182       YM2151: reg 0x0F, val 0x9F
13.0200      574182       YM2151: reg 0x27, val 0xFC
13.0200      574182       YM2151: reg 0x7F, val 0x7F
13.0200      574182       WAIT: 882 samples (1/50s)
13.0400      575064       YM2151: reg 0x2C, val 0x58
13.0400      575064       YM2151: reg 0x34, val 0xE4
13.0400      575064       YM2151: reg 0x74, val 0x08
13.0400      575064       YM2151: reg 0x74, val 0x14
13.0400      575064       YM2151: reg 0x2C, val 0x58
13.0400      575064       YM2151: reg 0x34, val 0xE4
13.0400      575064       YM2151: reg 0x0F, val 0x9F
13.0400      575064       YM2151: reg 0x27, val 0xFC
13.0400      575064       YM2151: reg 0x7F, val 0x7F
13.0400      575064       YM2151: reg 0x76, val 0x18
13.0400      575064       YM2151: reg 0x2E, val 0x52
13.0400      575064       YM2151: reg 0x36, val 0xE4
13.0400      575064       YM2151: reg 0x0F, val 0x9F
13.0400      575064       YM2151: reg 0x27, val 0xFC
13.0400      575064       YM2151: reg 0x7F, val 0x7F
13.0400      575064       WAIT: 882 samples (1/50s)
13.0600      575946       YM2151: reg 0x2E, val 0x58
13.0600      575946       YM2151: reg 0x36, val 0xE4
13.0600      575946       YM2151: reg 0x76, val 0x18
13.0600      575946       YM2151: reg 0x74, val 0x18
13.0600      575946       YM2151: reg 0x2C, val 0x58
13.0600      575946       YM2151: reg 0x34, val 0xE4
13.0600      575946       YM2151: reg 0x0F, val 0x9F
13.0600      575946       YM2151: reg 0x27, val 0xFC
13.0600      575946       YM2151: reg 0x7F, val 0x7F
13.0600      575946       WAIT: 882 samples (1/50s)
13.0800      576828       YM2151: reg 0x2E, val 0x5C
13.0800      576828       YM2151: reg 0x36, val 0xE8
13.0800      576828       YM2151: reg 0x76, val 0x18
13.0800      576828       WAIT: 882 samples (1/50s)
13.1000      577710       YM2151: reg 0x2E, val 0x52
13.1000      577710       YM2151: reg 0x36, val 0xE4
13.1000      577710       YM2151: reg 0x76, val 0x18
13.1000      577710       WAIT: 882 samples (1/50s)
13.1200      578592       YM2151: reg 0x2C, val 0x55
13.1200      578592       YM2151: reg 0x34, val 0xF8
13.1200      578592       YM2151: reg 0x74, val 0x18
13.1200      578592       YM2151: reg 0x2D, val 0x12
13.1200      578592       YM2151: reg 0x35, val 0xE4
13.1200      578592       YM2151: reg 0x75, val 0x00
13.1200      578592       YM2151: reg 0x2E, val 0x4E
13.1200      578592       YM2151: reg 0x36, val 0xEC
13.1200      578592       YM2151: reg 0x76, val 0x18
13.1200      578592       YM2151: reg 0x0F, val 0x98
13.1200      578592       YM2151: reg 0x27, val 0xFC
13.1200      578592       YM2151: reg 0x7F, val 0x7F
13.1200      578592       YM2151: reg 0x74, val 0x18
13.1200      578592       YM2151: reg 0x75, val 0x00
13.1200      578592       YM2151: reg 0x76, val 0x18
13.1200      578592       YM2151: reg 0x0F, val 0x98
13.1200      578592       YM2151: reg 0x27, val 0xFC
13.1200      578592       YM2151: reg 0x7F, val 0x00
13.1200      578592       YM2151: reg 0x74, val 0x00
13.1200      578592       YM2151: reg 0x2C, val 0x55
13.1200      578592       YM2151: reg 0x34, val 0xF8
13.1200      578592       YM2151: reg 0x0F, val 0x98
13.1200      578592       YM2151: reg 0x27, val 0xFC
13.1200      578592       YM2151: reg 0x7F, val 0x00
13.1200      578592       YM2151: reg 0x08, val 0x05
13.1200      578592       YM2151: reg 0x75, val 0x00
13.1200      578592       YM2151: reg 0x2D, val 0x32
13.1200      578592       YM2151: reg 0x35, val 0xB0
13.1200      578592       YM2151: reg 0x0F, val 0x98
13.1200      578592       YM2151: reg 0x27, val 0xFC
13.1200      578592       YM2151: reg 0x7F, val 0x00
13.1200      578592       YM2151: reg 0x76, val 0x04
13.1200      578592       YM2151: reg 0x2E, val 0x4E
13.1200      578592       YM2151: reg 0x36, val 0xEC
13.1200      578592       YM2151: reg 0x0F, val 0x98
13.1200      578592       YM2151: reg 0x27, val 0xFC
13.1200      578592       YM2151: reg 0x7F, val 0x00
13.1200      578592       WAIT: 882 samples (1/50s)
13.1400      579474       YM2151: reg 0x2D, val 0x2E
13.1400      579474       YM2151: reg 0x35, val 0x60
13.1400      579474       YM2151: reg 0x75, val 0x00
13.1400      579474       YM2151: reg 0x2E, val 0x52
13.1400      579474       YM2151: reg 0x36, val 0xE4
13.1400      579474       YM2151: reg 0x76, val 0x04
13.1400      579474       YM2151: reg 0x0F, val 0x9D
13.1400      579474       YM2151: reg 0x27, val 0xFC
13.1400      579474       YM2151: reg 0x7F, val 0x00
13.1400      579474       YM2151: reg 0x74, val 0x04
13.1400      579474       YM2151: reg 0x2C, val 0x55
13.1400      579474       YM2151: reg 0x34, val 0xF8
13.1400      579474       YM2151: reg 0x0F, val 0x9D
13.1400      579474       YM2151: reg 0x27, val 0xFC
13.1400      579474       YM2151: reg 0x7F, val 0x00
13.1400      579474       WAIT: 882 samples (1/50s)
13.1600      580356       YM2151: reg 0x2D, val 0x32
13.1600      580356       YM2151: reg 0x35, val 0xB0
13.1600      580356       YM2151: reg 0x75, val 0x00
13.1600      580356       YM2151: reg 0x2D, val 0x2A
13.1600      580356       YM2151: reg 0x35, val 0x98
13.1600      580356       YM2151: reg 0x75, val 0x00
13.1600      580356       YM2151: reg 0x2E, val 0x58
13.1600      580356       YM2151: reg 0x36, val 0xE4
13.1600      580356       YM2151: reg 0x76, val 0x04
13.1600      580356       YM2151: reg 0x0F, val 0x95
13.1600      580356       YM2151: reg 0x27, val 0xFC
13.1600      580356       YM2151: reg 0x7F, val 0x00
13.1600      580356       YM2151: reg 0x75, val 0x04
13.1600      580356       YM2151: reg 0x2D, val 0x2A
13.1600      580356       YM2151: reg 0x35, val 0x98
13.1600      580356       YM2151: reg 0x0F, val 0x95
13.1600      580356       YM2151: reg 0x27, val 0xFC
13.1600      580356       YM2151: reg 0x7F, val 0x25
13.1600      580356       WAIT: 882 samples (1/50s)
13.1800      581238       YM2151: reg 0x2D, val 0x28
13.1800      581238       YM2151: reg 0x35, val 0x34
13.1800      581238       YM2151: reg 0x75, val 0x04
13.1800      581238       YM2151: reg 0x2E, val 0x4E
13.1800      581238       YM2151: reg 0x36, val 0xEC
13.1800      581238       YM2151: reg 0x76, val 0x04
13.1800      581238       YM2151: reg 0x0F, val 0x96
13.1800      581238       YM2151: reg 0x27, val 0xFC
13.1800      581238       YM2151: reg 0x7F, val 0x25
13.1800      581238       YM2151: reg 0x74, val 0x08
