--- Parsing VGM: console_player/music/if-fmt_version_1/03_Scenario_Intro.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Time (s)  | Offset(h) | Command
11.7527   | 000055B1  | 61: WAIT
11.7527   | 000055B4  | 52: YM2612 P0 (reg: 0xA5, val: 0x24)
11.7527   | 000055B7  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
11.7527   | 000055BA  | 61: WAIT
11.7527   | 000055BD  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.7527   | 000055C0  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
11.7527   | 000055C3  | 61: WAIT
11.7528   | 000055C6  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.7528   | 000055C9  | 53: YM2612 P1 (reg: 0xA4, val: 0x23)
11.7528   | 000055CC  | 61: WAIT
11.7528   | 000055CF  | 53: YM2612 P1 (reg: 0xA0, val: 0xD9)
11.7528   | 000055D2  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.7528   | 000055D5  | 61: WAIT
11.7528   | 000055D8  | 52: YM2612 P0 (reg: 0x28, val: 0xF4)
11.7528   | 000055DB  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
11.7528   | 000055DE  | 61: WAIT
11.7528   | 000055E1  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
11.7528   | 000055E4  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
11.7528   | 000055E7  | 61: WAIT
11.7529   | 000055EA  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
11.7529   | 000055ED  | 53: YM2612 P1 (reg: 0xA1, val: 0xD5)
11.7529   | 000055F0  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
11.7529   | 000055F3  | 61: WAIT
11.7529   | 000055F6  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
11.7529   | 000055F9  | 53: YM2612 P1 (reg: 0x41, val: 0x22)
11.7529   | 000055FC  | 61: WAIT
11.7529   | 000055FF  | 53: YM2612 P1 (reg: 0x45, val: 0x22)
11.7529   | 00005602  | 53: YM2612 P1 (reg: 0x49, val: 0x22)
11.7529   | 00005605  | 61: WAIT
11.7529   | 00005608  | 53: YM2612 P1 (reg: 0x4D, val: 0x22)
11.7529   | 0000560B  | 53: YM2612 P1 (reg: 0xA6, val: 0x1B)
11.7529   | 0000560E  | 61: WAIT
11.7529   | 00005611  | 53: YM2612 P1 (reg: 0xA2, val: 0x0B)
11.7529   | 00005614  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
11.7529   | 00005617  | 61: WAIT
11.7530   | 0000561A  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
11.7530   | 0000561D  | 53: YM2612 P1 (reg: 0x42, val: 0x22)
11.7530   | 00005620  | 61: WAIT
11.7530   | 00005623  | 53: YM2612 P1 (reg: 0x46, val: 0x22)
11.7530   | 00005626  | 53: YM2612 P1 (reg: 0x4A, val: 0x22)
11.7530   | 00005629  | 61: WAIT
11.7530   | 0000562C  | 53: YM2612 P1 (reg: 0x4E, val: 0x22)
11.7530   | 0000562F  | 61: WAIT
11.7770   | 00005632  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7770   | 00005635  | 61: WAIT
11.7770   | 00005638  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7770   | 0000563B  | 61: WAIT
11.8018   | 0000563E  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8018   | 00005641  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8018   | 00005644  | 61: WAIT
11.8018   | 00005647  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.8018   | 0000564A  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.8018   | 0000564D  | 61: WAIT
11.8018   | 00005650  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.8018   | 00005653  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
11.8018   | 00005656  | 61: WAIT
11.8019   | 00005659  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
11.8019   | 0000565C  | 61: WAIT
11.8265   | 0000565F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8265   | 00005662  | 61: WAIT
11.8266   | 00005665  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8266   | 00005668  | 61: WAIT
11.8514   | 0000566B  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8514   | 0000566E  | 61: WAIT
11.8515   | 00005671  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8515   | 00005674  | 61: WAIT
11.8517   | 00005677  | 52: YM2612 P0 (reg: 0xA4, val: 0x24)
11.8517   | 0000567A  | 61: WAIT
11.8518   | 0000567D  | 52: YM2612 P0 (reg: 0xA0, val: 0x8F)
11.8518   | 00005680  | 61: WAIT
11.8518   | 00005683  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.8518   | 00005686  | 52: YM2612 P0 (reg: 0x28, val: 0xF0)
11.8518   | 00005689  | 61: WAIT
11.8519   | 0000568C  | 52: YM2612 P0 (reg: 0x44, val: 0x22)
11.8519   | 0000568F  | 52: YM2612 P0 (reg: 0x48, val: 0x22)
11.8519   | 00005692  | 61: WAIT
11.8519   | 00005695  | 52: YM2612 P0 (reg: 0x4C, val: 0x22)
11.8519   | 00005698  | 52: YM2612 P0 (reg: 0xB1, val: 0x3C)
11.8519   | 0000569B  | 61: WAIT
11.8519   | 0000569E  | 52: YM2612 P0 (reg: 0x31, val: 0x0C)
11.8519   | 000056A1  | 52: YM2612 P0 (reg: 0x35, val: 0x01)
11.8519   | 000056A4  | 61: WAIT
11.8519   | 000056A7  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
11.8519   | 000056AA  | 52: YM2612 P0 (reg: 0x3D, val: 0x00)
11.8519   | 000056AD  | 61: WAIT
11.8520   | 000056B0  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
11.8520   | 000056B3  | 52: YM2612 P0 (reg: 0x55, val: 0x5F)
11.8520   | 000056B6  | 61: WAIT
11.8520   | 000056B9  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
11.8520   | 000056BC  | 52: YM2612 P0 (reg: 0x5D, val: 0x5F)
11.8520   | 000056BF  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
11.8520   | 000056C2  | 61: WAIT
11.8520   | 000056C5  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
11.8520   | 000056C8  | 52: YM2612 P0 (reg: 0x69, val: 0x0F)
11.8520   | 000056CB  | 61: WAIT
11.8520   | 000056CE  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
11.8520   | 000056D1  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
11.8520   | 000056D4  | 61: WAIT
11.8520   | 000056D7  | 52: YM2612 P0 (reg: 0x75, val: 0x1B)
11.8520   | 000056DA  | 52: YM2612 P0 (reg: 0x79, val: 0x15)
11.8520   | 000056DD  | 61: WAIT
11.8521   | 000056E0  | 52: YM2612 P0 (reg: 0x7D, val: 0x10)
11.8521   | 000056E3  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
11.8521   | 000056E6  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
11.8521   | 000056E9  | 61: WAIT
11.8521   | 000056EC  | 52: YM2612 P0 (reg: 0x89, val: 0xAF)
11.8521   | 000056EF  | 52: YM2612 P0 (reg: 0x8D, val: 0x1F)
11.8521   | 000056F2  | 61: WAIT
11.8521   | 000056F5  | 52: YM2612 P0 (reg: 0x41, val: 0x07)
11.8521   | 000056F8  | 52: YM2612 P0 (reg: 0x45, val: 0x06)
11.8521   | 000056FB  | 61: WAIT
11.8521   | 000056FE  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
11.8521   | 00005701  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.8521   | 00005704  | 61: WAIT
11.8522   | 00005707  | 52: YM2612 P0 (reg: 0xA5, val: 0x12)
11.8522   | 0000570A  | 52: YM2612 P0 (reg: 0xA1, val: 0xDF)
11.8522   | 0000570D  | 61: WAIT
11.8522   | 00005710  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.8522   | 00005713  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
11.8522   | 00005716  | 61: WAIT
11.8522   | 00005719  | 52: YM2612 P0 (reg: 0x49, val: 0x1A)
11.8522   | 0000571C  | 52: YM2612 P0 (reg: 0x4D, val: 0x1A)
11.8522   | 0000571F  | 61: WAIT
11.8522   | 00005722  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
11.8522   | 00005725  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.8522   | 00005728  | 61: WAIT
11.8522   | 0000572B  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
11.8522   | 0000572E  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
11.8522   | 00005731  | 61: WAIT
11.8761   | 00005734  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8761   | 00005737  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.8761   | 0000573A  | 61: WAIT
11.9009   | 0000573D  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9009   | 00005740  | 61: WAIT
11.9009   | 00005743  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9009   | 00005746  | 61: WAIT
11.9256   | 00005749  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9256   | 0000574C  | 61: WAIT
11.9256   | 0000574F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9256   | 00005752  | 61: WAIT
11.9504   | 00005755  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9504   | 00005758  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9504   | 0000575B  | 61: WAIT
11.9752   | 0000575E  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9752   | 00005761  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.9752   | 00005764  | 61: WAIT
12.0000   | 00005767  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0000   | 0000576A  | 61: WAIT
12.0000   | 0000576D  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0000   | 00005770  | 61: WAIT
12.0247   | 00005773  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0247   | 00005776  | 61: WAIT
12.0247   | 00005779  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0247   | 0000577C  | 61: WAIT
12.0495   | 0000577F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0495   | 00005782  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0495   | 00005785  | 61: WAIT
12.0496   | 00005788  | 52: YM2612 P0 (reg: 0xA6, val: 0x1B)
12.0496   | 0000578B  | 52: YM2612 P0 (reg: 0xA2, val: 0x0B)
12.0496   | 0000578E  | 61: WAIT
12.0496   | 00005791  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.0496   | 00005794  | 52: YM2612 P0 (reg: 0x28, val: 0xF2)
12.0496   | 00005797  | 61: WAIT
12.0496   | 0000579A  | 52: YM2612 P0 (reg: 0x4E, val: 0x1C)
12.0496   | 0000579D  | 53: YM2612 P1 (reg: 0xA4, val: 0x24)
12.0496   | 000057A0  | 61: WAIT
12.0496   | 000057A3  | 53: YM2612 P1 (reg: 0xA0, val: 0x14)
12.0496   | 000057A6  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
12.0496   | 000057A9  | 61: WAIT
12.0497   | 000057AC  | 52: YM2612 P0 (reg: 0x28, val: 0xF4)
12.0497   | 000057AF  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
12.0497   | 000057B2  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
12.0497   | 000057B5  | 61: WAIT
12.0497   | 000057B8  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
12.0497   | 000057BB  | 61: WAIT
12.0497   | 000057BE  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.0497   | 000057C1  | 53: YM2612 P1 (reg: 0xA1, val: 0xD5)
12.0497   | 000057C4  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.0497   | 000057C7  | 61: WAIT
12.0497   | 000057CA  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.0497   | 000057CD  | 53: YM2612 P1 (reg: 0x41, val: 0x22)
12.0497   | 000057D0  | 61: WAIT
12.0498   | 000057D3  | 53: YM2612 P1 (reg: 0x45, val: 0x22)
12.0498   | 000057D6  | 53: YM2612 P1 (reg: 0x49, val: 0x22)
12.0498   | 000057D9  | 61: WAIT
12.0498   | 000057DC  | 53: YM2612 P1 (reg: 0x4D, val: 0x22)
12.0498   | 000057DF  | 53: YM2612 P1 (reg: 0xA6, val: 0x1B)
12.0498   | 000057E2  | 61: WAIT
12.0498   | 000057E5  | 53: YM2612 P1 (reg: 0xA2, val: 0x0B)
12.0498   | 000057E8  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.0498   | 000057EB  | 61: WAIT
12.0498   | 000057EE  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.0498   | 000057F1  | 53: YM2612 P1 (reg: 0x42, val: 0x22)
12.0498   | 000057F4  | 61: WAIT
12.0498   | 000057F7  | 53: YM2612 P1 (reg: 0x46, val: 0x22)
12.0498   | 000057FA  | 53: YM2612 P1 (reg: 0x4A, val: 0x22)
12.0498   | 000057FD  | 61: WAIT
12.0499   | 00005800  | 53: YM2612 P1 (reg: 0x4E, val: 0x22)
12.0499   | 00005803  | 61: WAIT
12.0743   | 00005806  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0743   | 00005809  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0743   | 0000580C  | 61: WAIT
12.0990   | 0000580F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0990   | 00005812  | 61: WAIT
12.0991   | 00005815  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.0991   | 00005818  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.0991   | 0000581B  | 61: WAIT
12.0991   | 0000581E  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.0991   | 00005821  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
12.0991   | 00005824  | 61: WAIT
12.0991   | 00005827  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.0991   | 0000582A  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.0991   | 0000582D  | 61: WAIT
12.1239   | 00005830  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1239   | 00005833  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1239   | 00005836  | 61: WAIT
12.1487   | 00005839  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1487   | 0000583C  | 61: WAIT
12.1487   | 0000583F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1487   | 00005842  | 52: YM2612 P0 (reg: 0xB1, val: 0x2D)
12.1487   | 00005845  | 61: WAIT
12.1487   | 00005848  | 52: YM2612 P0 (reg: 0x31, val: 0x31)
12.1487   | 0000584B  | 52: YM2612 P0 (reg: 0x35, val: 0x30)
12.1487   | 0000584E  | 61: WAIT
12.1487   | 00005851  | 52: YM2612 P0 (reg: 0x39, val: 0x30)
12.1487   | 00005854  | 52: YM2612 P0 (reg: 0x3D, val: 0x70)
12.1487   | 00005857  | 61: WAIT
12.1488   | 0000585A  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
12.1488   | 0000585D  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
12.1488   | 00005860  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
12.1488   | 00005863  | 61: WAIT
12.1488   | 00005866  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
12.1488   | 00005869  | 52: YM2612 P0 (reg: 0x61, val: 0x14)
12.1488   | 0000586C  | 61: WAIT
12.1488   | 0000586F  | 52: YM2612 P0 (reg: 0x65, val: 0x01)
12.1488   | 00005872  | 52: YM2612 P0 (reg: 0x69, val: 0x01)
12.1488   | 00005875  | 61: WAIT
12.1488   | 00005878  | 52: YM2612 P0 (reg: 0x6D, val: 0x01)
12.1488   | 0000587B  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
12.1488   | 0000587E  | 61: WAIT
12.1488   | 00005881  | 52: YM2612 P0 (reg: 0x75, val: 0x0F)
12.1488   | 00005884  | 52: YM2612 P0 (reg: 0x79, val: 0x0F)
12.1488   | 00005887  | 61: WAIT
12.1489   | 0000588A  | 52: YM2612 P0 (reg: 0x7D, val: 0x0F)
12.1489   | 0000588D  | 52: YM2612 P0 (reg: 0x81, val: 0xFF)
12.1489   | 00005890  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
12.1489   | 00005893  | 61: WAIT
12.1489   | 00005896  | 52: YM2612 P0 (reg: 0x89, val: 0x0F)
12.1489   | 00005899  | 52: YM2612 P0 (reg: 0x8D, val: 0x0F)
12.1489   | 0000589C  | 61: WAIT
12.1489   | 0000589F  | 52: YM2612 P0 (reg: 0x41, val: 0x04)
12.1489   | 000058A2  | 52: YM2612 P0 (reg: 0x45, val: 0x1A)
12.1489   | 000058A5  | 61: WAIT
12.1489   | 000058A8  | 52: YM2612 P0 (reg: 0x49, val: 0x1A)
12.1489   | 000058AB  | 52: YM2612 P0 (reg: 0x4D, val: 0x1A)
12.1489   | 000058AE  | 61: WAIT
12.1490   | 000058B1  | 52: YM2612 P0 (reg: 0xA5, val: 0x04)
12.1490   | 000058B4  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
12.1490   | 000058B7  | 61: WAIT
12.1490   | 000058BA  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.1490   | 000058BD  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
12.1490   | 000058C0  | 61: WAIT
12.1490   | 000058C3  | 52: YM2612 P0 (reg: 0x45, val: 0x1E)
12.1490   | 000058C6  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
12.1490   | 000058C9  | 61: WAIT
12.1490   | 000058CC  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.1490   | 000058CF  | 52: YM2612 P0 (reg: 0xA6, val: 0x13)
12.1490   | 000058D2  | 61: WAIT
12.1490   | 000058D5  | 52: YM2612 P0 (reg: 0xA2, val: 0x9E)
12.1490   | 000058D8  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.1490   | 000058DB  | 61: WAIT
12.1491   | 000058DE  | 52: YM2612 P0 (reg: 0x28, val: 0xF2)
12.1491   | 000058E1  | 52: YM2612 P0 (reg: 0x4E, val: 0x1C)
12.1491   | 000058E4  | 61: WAIT
12.1491   | 000058E7  | 53: YM2612 P1 (reg: 0xA4, val: 0x24)
12.1491   | 000058EA  | 53: YM2612 P1 (reg: 0xA0, val: 0x93)
12.1491   | 000058ED  | 61: WAIT
12.1491   | 000058F0  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
12.1491   | 000058F3  | 52: YM2612 P0 (reg: 0x28, val: 0xF4)
12.1491   | 000058F6  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
12.1491   | 000058F9  | 61: WAIT
12.1491   | 000058FC  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
12.1491   | 000058FF  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
12.1491   | 00005902  | 61: WAIT
12.1492   | 00005905  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.1492   | 00005908  | 53: YM2612 P1 (reg: 0xA1, val: 0x0B)
12.1492   | 0000590B  | 61: WAIT
12.1492   | 0000590E  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.1492   | 00005911  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.1492   | 00005914  | 61: WAIT
12.1492   | 00005917  | 53: YM2612 P1 (reg: 0x41, val: 0x22)
12.1492   | 0000591A  | 53: YM2612 P1 (reg: 0x45, val: 0x22)
12.1492   | 0000591D  | 61: WAIT
12.1492   | 00005920  | 53: YM2612 P1 (reg: 0x49, val: 0x22)
12.1492   | 00005923  | 53: YM2612 P1 (reg: 0x4D, val: 0x22)
12.1492   | 00005926  | 61: WAIT
12.1493   | 00005929  | 53: YM2612 P1 (reg: 0xA6, val: 0x1A)
12.1493   | 0000592C  | 61: WAIT
12.1493   | 0000592F  | 53: YM2612 P1 (reg: 0xA2, val: 0x8F)
12.1493   | 00005932  | 61: WAIT
12.1495   | 00005935  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.1495   | 00005938  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.1495   | 0000593B  | 61: WAIT
12.1495   | 0000593E  | 53: YM2612 P1 (reg: 0x42, val: 0x22)
12.1495   | 00005941  | 53: YM2612 P1 (reg: 0x46, val: 0x22)
12.1495   | 00005944  | 61: WAIT
12.1495   | 00005947  | 53: YM2612 P1 (reg: 0x4A, val: 0x22)
12.1495   | 0000594A  | 53: YM2612 P1 (reg: 0x4E, val: 0x22)
12.1495   | 0000594D  | 61: WAIT
12.1734   | 00005950  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1734   | 00005953  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1734   | 00005956  | 61: WAIT
12.1981   | 00005959  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1981   | 0000595C  | 61: WAIT
12.1982   | 0000595F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.1982   | 00005962  | 61: WAIT
12.2229   | 00005965  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2229   | 00005968  | 61: WAIT
12.2230   | 0000596B  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2230   | 0000596E  | 61: WAIT
12.2478   | 00005971  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2478   | 00005974  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2478   | 00005977  | 61: WAIT
12.2725   | 0000597A  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2725   | 0000597D  | 61: WAIT
12.2725   | 00005980  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2725   | 00005983  | 61: WAIT
12.2973   | 00005986  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2973   | 00005989  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.2973   | 0000598C  | 61: WAIT
12.2973   | 0000598F  | 52: YM2612 P0 (reg: 0x44, val: 0x22)
12.2973   | 00005992  | 61: WAIT
12.2973   | 00005995  | 52: YM2612 P0 (reg: 0x48, val: 0x22)
12.2973   | 00005998  | 52: YM2612 P0 (reg: 0x4C, val: 0x22)
12.2973   | 0000599B  | 52: YM2612 P0 (reg: 0xA4, val: 0x24)
12.2973   | 0000599E  | 61: WAIT
12.2973   | 000059A1  | 52: YM2612 P0 (reg: 0xA0, val: 0x8F)
12.2973   | 000059A4  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.2973   | 000059A7  | 61: WAIT
12.2973   | 000059AA  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.2973   | 000059AD  | 61: WAIT
12.2974   | 000059B0  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.2974   | 000059B3  | 61: WAIT
12.3220   | 000059B6  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3220   | 000059B9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3220   | 000059BC  | 61: WAIT
12.3468   | 000059BF  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3468   | 000059C2  | 61: WAIT
12.3468   | 000059C5  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3468   | 000059C8  | 52: YM2612 P0 (reg: 0xB1, val: 0x3C)
12.3468   | 000059CB  | 61: WAIT
12.3468   | 000059CE  | 52: YM2612 P0 (reg: 0x31, val: 0x0C)
12.3468   | 000059D1  | 52: YM2612 P0 (reg: 0x35, val: 0x01)
12.3468   | 000059D4  | 61: WAIT
12.3468   | 000059D7  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
12.3468   | 000059DA  | 52: YM2612 P0 (reg: 0x3D, val: 0x00)
12.3468   | 000059DD  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
12.3468   | 000059E0  | 61: WAIT
12.3469   | 000059E3  | 52: YM2612 P0 (reg: 0x55, val: 0x5F)
12.3469   | 000059E6  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
12.3469   | 000059E9  | 61: WAIT
12.3469   | 000059EC  | 52: YM2612 P0 (reg: 0x5D, val: 0x5F)
12.3469   | 000059EF  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
12.3469   | 000059F2  | 61: WAIT
12.3469   | 000059F5  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
12.3469   | 000059F8  | 52: YM2612 P0 (reg: 0x69, val: 0x0F)
12.3469   | 000059FB  | 61: WAIT
12.3469   | 000059FE  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
12.3469   | 00005A01  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
12.3469   | 00005A04  | 61: WAIT
12.3470   | 00005A07  | 52: YM2612 P0 (reg: 0x75, val: 0x1B)
12.3470   | 00005A0A  | 52: YM2612 P0 (reg: 0x79, val: 0x15)
12.3470   | 00005A0D  | 52: YM2612 P0 (reg: 0x7D, val: 0x10)
12.3470   | 00005A10  | 61: WAIT
12.3470   | 00005A13  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
12.3470   | 00005A16  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
12.3470   | 00005A19  | 61: WAIT
12.3470   | 00005A1C  | 52: YM2612 P0 (reg: 0x89, val: 0xAF)
12.3470   | 00005A1F  | 52: YM2612 P0 (reg: 0x8D, val: 0x1F)
12.3470   | 00005A22  | 61: WAIT
12.3470   | 00005A25  | 52: YM2612 P0 (reg: 0x41, val: 0x07)
12.3470   | 00005A28  | 52: YM2612 P0 (reg: 0x45, val: 0x06)
12.3470   | 00005A2B  | 61: WAIT
12.3471   | 00005A2E  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
12.3471   | 00005A31  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.3471   | 00005A34  | 61: WAIT
12.3471   | 00005A37  | 52: YM2612 P0 (reg: 0xA5, val: 0x12)
12.3471   | 00005A3A  | 52: YM2612 P0 (reg: 0xA1, val: 0xDF)
12.3471   | 00005A3D  | 61: WAIT
12.3471   | 00005A40  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.3471   | 00005A43  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
12.3471   | 00005A46  | 61: WAIT
12.3471   | 00005A49  | 52: YM2612 P0 (reg: 0x49, val: 0x1A)
12.3471   | 00005A4C  | 52: YM2612 P0 (reg: 0x4D, val: 0x1A)
12.3471   | 00005A4F  | 61: WAIT
12.3471   | 00005A52  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.3471   | 00005A55  | 53: YM2612 P1 (reg: 0xA1, val: 0x0B)
12.3471   | 00005A58  | 61: WAIT
12.3472   | 00005A5B  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.3472   | 00005A5E  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.3472   | 00005A61  | 61: WAIT
12.3472   | 00005A64  | 53: YM2612 P1 (reg: 0x41, val: 0x2A)
12.3472   | 00005A67  | 53: YM2612 P1 (reg: 0x45, val: 0x2A)
12.3472   | 00005A6A  | 61: WAIT
12.3472   | 00005A6D  | 53: YM2612 P1 (reg: 0x49, val: 0x2A)
12.3472   | 00005A70  | 53: YM2612 P1 (reg: 0x4D, val: 0x2A)
