--- Parsing VGM: console_player/cache/03_Scenario_Intro.vgm.opm.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Time (s)  | Offset(h) | Command
14.7254   | 000063E5  | 54: YM2151 (reg: 0x2D, val: 0x31)
14.7254   | 000063E8  | 54: YM2151 (reg: 0x35, val: 0x08)
14.7254   | 000063EB  | 61: WAIT
14.7254   | 000063EE  | 54: YM2151 (reg: 0x08, val: 0x05)
14.7254   | 000063F1  | 54: YM2151 (reg: 0x08, val: 0x7D)
14.7254   | 000063F4  | 61: WAIT
14.7254   | 000063F7  | 54: YM2151 (reg: 0x65, val: 0x2A)
14.7254   | 000063FA  | 54: YM2151 (reg: 0x6D, val: 0x2A)
14.7254   | 000063FD  | 61: WAIT
14.7254   | 00006400  | 54: YM2151 (reg: 0x75, val: 0x2A)
14.7254   | 00006403  | 54: YM2151 (reg: 0x7D, val: 0x2A)
14.7254   | 00006406  | 61: WAIT
14.7255   | 00006409  | 54: YM2151 (reg: 0x2E, val: 0x2D)
14.7255   | 0000640C  | 54: YM2151 (reg: 0x36, val: 0x04)
14.7255   | 0000640F  | 61: WAIT
14.7255   | 00006412  | 54: YM2151 (reg: 0x08, val: 0x06)
14.7255   | 00006415  | 54: YM2151 (reg: 0x08, val: 0x7E)
14.7255   | 00006418  | 61: WAIT
14.7255   | 0000641B  | 54: YM2151 (reg: 0x66, val: 0x2A)
14.7255   | 0000641E  | 54: YM2151 (reg: 0x6E, val: 0x2A)
14.7255   | 00006421  | 54: YM2151 (reg: 0x76, val: 0x2A)
14.7255   | 00006424  | 61: WAIT
14.7255   | 00006427  | 54: YM2151 (reg: 0x7E, val: 0x2A)
14.7255   | 0000642A  | 61: WAIT
14.7497   | 0000642D  | 61: WAIT
14.7745   | 00006430  | 61: WAIT
14.7745   | 00006433  | 54: YM2151 (reg: 0x08, val: 0x01)
14.7745   | 00006436  | 54: YM2151 (reg: 0x08, val: 0x02)
14.7745   | 00006439  | 61: WAIT
14.7745   | 0000643C  | 54: YM2151 (reg: 0x08, val: 0x05)
14.7745   | 0000643F  | 54: YM2151 (reg: 0x08, val: 0x06)
14.7745   | 00006442  | 61: WAIT
14.7992   | 00006445  | 61: WAIT
14.8240   | 00006448  | 61: WAIT
14.8240   | 0000644B  | 54: YM2151 (reg: 0x68, val: 0x2A)
14.8240   | 0000644E  | 61: WAIT
14.8240   | 00006451  | 54: YM2151 (reg: 0x70, val: 0x2A)
14.8240   | 00006454  | 54: YM2151 (reg: 0x78, val: 0x2A)
14.8240   | 00006457  | 61: WAIT
14.8241   | 0000645A  | 54: YM2151 (reg: 0x28, val: 0x4D)
14.8241   | 0000645D  | 54: YM2151 (reg: 0x30, val: 0x04)
14.8241   | 00006460  | 54: YM2151 (reg: 0x28, val: 0x4D)
14.8241   | 00006463  | 54: YM2151 (reg: 0x30, val: 0x04)
14.8241   | 00006466  | 61: WAIT
14.8241   | 00006469  | 54: YM2151 (reg: 0x21, val: 0xED)
14.8241   | 0000646C  | 54: YM2151 (reg: 0x41, val: 0x31)
14.8241   | 0000646F  | 61: WAIT
14.8241   | 00006472  | 54: YM2151 (reg: 0x49, val: 0x30)
14.8241   | 00006475  | 54: YM2151 (reg: 0x51, val: 0x30)
14.8241   | 00006478  | 54: YM2151 (reg: 0x59, val: 0x70)
14.8241   | 0000647B  | 61: WAIT
14.8241   | 0000647E  | 54: YM2151 (reg: 0x81, val: 0x1F)
14.8241   | 00006481  | 54: YM2151 (reg: 0x89, val: 0x1F)
14.8241   | 00006484  | 61: WAIT
14.8241   | 00006487  | 54: YM2151 (reg: 0x91, val: 0x1F)
14.8241   | 0000648A  | 54: YM2151 (reg: 0x99, val: 0x1F)
14.8241   | 0000648D  | 61: WAIT
14.8242   | 00006490  | 54: YM2151 (reg: 0xA1, val: 0x14)
14.8242   | 00006493  | 54: YM2151 (reg: 0xA9, val: 0x01)
14.8242   | 00006496  | 61: WAIT
14.8242   | 00006499  | 54: YM2151 (reg: 0xB1, val: 0x01)
14.8242   | 0000649C  | 54: YM2151 (reg: 0xB9, val: 0x01)
14.8242   | 0000649F  | 61: WAIT
14.8242   | 000064A2  | 54: YM2151 (reg: 0xC1, val: 0x00)
14.8242   | 000064A5  | 54: YM2151 (reg: 0xC9, val: 0x0F)
14.8242   | 000064A8  | 54: YM2151 (reg: 0xD1, val: 0x0F)
14.8242   | 000064AB  | 61: WAIT
14.8242   | 000064AE  | 54: YM2151 (reg: 0xD9, val: 0x0F)
14.8242   | 000064B1  | 54: YM2151 (reg: 0xE1, val: 0xFF)
14.8242   | 000064B4  | 61: WAIT
14.8243   | 000064B7  | 54: YM2151 (reg: 0xE9, val: 0x0F)
14.8243   | 000064BA  | 54: YM2151 (reg: 0xF1, val: 0x0F)
14.8243   | 000064BD  | 61: WAIT
14.8243   | 000064C0  | 54: YM2151 (reg: 0xF9, val: 0x0F)
14.8243   | 000064C3  | 54: YM2151 (reg: 0x61, val: 0x04)
14.8243   | 000064C6  | 61: WAIT
14.8243   | 000064C9  | 54: YM2151 (reg: 0x69, val: 0x1A)
14.8243   | 000064CC  | 54: YM2151 (reg: 0x71, val: 0x1A)
14.8243   | 000064CF  | 61: WAIT
14.8243   | 000064D2  | 54: YM2151 (reg: 0x79, val: 0x1A)
14.8243   | 000064D5  | 54: YM2151 (reg: 0x29, val: 0x0C)
14.8243   | 000064D8  | 54: YM2151 (reg: 0x31, val: 0x34)
14.8243   | 000064DB  | 61: WAIT
14.8244   | 000064DE  | 54: YM2151 (reg: 0x29, val: 0x09)
14.8244   | 000064E1  | 54: YM2151 (reg: 0x31, val: 0x14)
14.8244   | 000064E4  | 54: YM2151 (reg: 0x08, val: 0x01)
14.8244   | 000064E7  | 61: WAIT
14.8244   | 000064EA  | 54: YM2151 (reg: 0x08, val: 0x79)
14.8244   | 000064ED  | 54: YM2151 (reg: 0x69, val: 0x1E)
14.8244   | 000064F0  | 61: WAIT
14.8244   | 000064F3  | 54: YM2151 (reg: 0x71, val: 0x1E)
14.8244   | 000064F6  | 54: YM2151 (reg: 0x79, val: 0x1E)
14.8244   | 000064F9  | 61: WAIT
14.8244   | 000064FC  | 54: YM2151 (reg: 0x2A, val: 0x2E)
14.8244   | 000064FF  | 54: YM2151 (reg: 0x32, val: 0x0C)
14.8244   | 00006502  | 54: YM2151 (reg: 0x08, val: 0x02)
14.8244   | 00006505  | 61: WAIT
14.8244   | 00006508  | 54: YM2151 (reg: 0x08, val: 0x7A)
14.8244   | 0000650B  | 54: YM2151 (reg: 0x7A, val: 0x1C)
14.8244   | 0000650E  | 61: WAIT
14.8245   | 00006511  | 54: YM2151 (reg: 0x6C, val: 0x2C)
14.8245   | 00006514  | 61: WAIT
14.8245   | 00006517  | 54: YM2151 (reg: 0x74, val: 0x2C)
14.8245   | 0000651A  | 54: YM2151 (reg: 0x7C, val: 0x2C)
14.8245   | 0000651D  | 61: WAIT
14.8245   | 00006520  | 54: YM2151 (reg: 0x2C, val: 0x41)
14.8245   | 00006523  | 54: YM2151 (reg: 0x34, val: 0x20)
14.8245   | 00006526  | 54: YM2151 (reg: 0x2C, val: 0x41)
14.8245   | 00006529  | 54: YM2151 (reg: 0x34, val: 0x20)
14.8245   | 0000652C  | 61: WAIT
14.8245   | 0000652F  | 54: YM2151 (reg: 0x2D, val: 0x31)
14.8245   | 00006532  | 54: YM2151 (reg: 0x35, val: 0x08)
14.8245   | 00006535  | 54: YM2151 (reg: 0x2D, val: 0x31)
14.8245   | 00006538  | 54: YM2151 (reg: 0x35, val: 0x08)
14.8245   | 0000653B  | 61: WAIT
14.8246   | 0000653E  | 54: YM2151 (reg: 0x08, val: 0x05)
14.8246   | 00006541  | 54: YM2151 (reg: 0x08, val: 0x7D)
14.8246   | 00006544  | 61: WAIT
14.8246   | 00006547  | 54: YM2151 (reg: 0x65, val: 0x22)
14.8246   | 0000654A  | 54: YM2151 (reg: 0x6D, val: 0x22)
14.8246   | 0000654D  | 54: YM2151 (reg: 0x75, val: 0x22)
14.8246   | 00006550  | 61: WAIT
14.8246   | 00006553  | 54: YM2151 (reg: 0x7D, val: 0x22)
14.8246   | 00006556  | 61: WAIT
14.8246   | 00006559  | 54: YM2151 (reg: 0x2E, val: 0x2A)
14.8246   | 0000655C  | 54: YM2151 (reg: 0x36, val: 0x0C)
14.8246   | 0000655F  | 54: YM2151 (reg: 0x08, val: 0x06)
14.8246   | 00006562  | 61: WAIT
14.8246   | 00006565  | 54: YM2151 (reg: 0x08, val: 0x7E)
14.8246   | 00006568  | 54: YM2151 (reg: 0x66, val: 0x22)
14.8246   | 0000656B  | 61: WAIT
14.8247   | 0000656E  | 54: YM2151 (reg: 0x6E, val: 0x22)
14.8247   | 00006571  | 54: YM2151 (reg: 0x76, val: 0x22)
14.8247   | 00006574  | 61: WAIT
14.8247   | 00006577  | 54: YM2151 (reg: 0x7E, val: 0x22)
14.8247   | 0000657A  | 61: WAIT
14.8488   | 0000657D  | 61: WAIT
14.8736   | 00006580  | 61: WAIT
14.8983   | 00006583  | 61: WAIT
14.9231   | 00006586  | 61: WAIT
14.9478   | 00006589  | 61: WAIT
14.9479   | 0000658C  | 61: WAIT
14.9726   | 0000658F  | 61: WAIT
14.9727   | 00006592  | 54: YM2151 (reg: 0x08, val: 0x04)
14.9727   | 00006595  | 61: WAIT
14.9974   | 00006598  | 61: WAIT

--- Reached end time. ---

--- Parsing complete. ---
